parameter-id,PRECIPITATION_LEVEL2,Q_LEVEL2,RH_LEVEL2,TA_LEVEL2,PA_LEVEL2,LWIN_LEVEL2,SWIN_LEVEL2,LWOUT_LEVEL2,SWOUT_LEVEL2,RN_LEVEL2,WD_LEVEL2,WS_LEVEL2,SNOWD_DISTANCE_COR_LEVEL2,COSMOS_VWC,D86_75M,G1_LEVEL2,G2_LEVEL2,STP_TSOIL2_LEVEL2,STP_TSOIL5_LEVEL2,STP_TSOIL10_LEVEL2,STP_TSOIL20_LEVEL2,STP_TSOIL50_LEVEL2,TDT1_TSOIL_LEVEL2,TDT2_TSOIL_LEVEL2,TDT1_VWC_LEVEL2,TDT2_VWC_LEVEL2,PE_LEVEL2_1H,,,TimeStamp,DOY,h2o_flux,sonic_temperature,air_temperature,air_pressure,ET,water_vapor_density,specific_humidity,RH,VPD,Tdew,max_wind_speed,wind_dir,wind_speed,ALB_1_1_1,LWIN_1_1_1,LWOUT_1_1_1,P_RAIN_1_1_1,RH_1_1_1,RN_1_1_1,SHF_1_1_1,SHF_2_1_1,SHF_3_1_1,SWC_1_1_1,SWC_1_1_2,SWC_1_1_3,SWC_1_1_4,SWIN_1_1_1,SWOUT_1_1_1,TA_1_1_1,TS_2_1_1,TS_2_1_2,TS_2_1_3,TS_2_1_4
05/07/2021 18:00,0,10.534,76.42,16.2,995.2208,384.6,21.54,396.1,5.194,4.846,138.61016,1.78,,39.3,13.05979,13.372,15.11147,18.24,18.09,17.76,16.78,15.07,18.13,17.54,35.66,34.35,0.03848,,,05/07/2021 18:00,186.7498,0.291847,293.118,291.771,99605.4,0.0189117,0.0107028,0.00904844,67.386,697.491,285.573,3.1799,119.034,1.42272,1.26333,379.517,403.93,0,75.9753,-26.8929,NaN,NaN,-2.59331,0.315,0.347067,0.299,0.299,6.7694,8.7401,290.097,293.211,291.512,292.674,293.272
05/07/2021 18:30,0.94,11.42,86.9,15.41,995.0034,390,43.64,393.1,10.24,30.3,158.40117,1.068,,,,5.48278,9.62318,17.97,17.91,17.69,16.8,15.08,18.05,17.5,35.94,34.29,,,,05/07/2021 18:30,186.7707,0.0989619,292.709,291.239,99587.7,0.00641273,0.0117203,0.00989732,76.1624,493.025,286.935,2.09222,155.929,0.760527,1.2479,393.723,401.403,0,87.9133,-11.7855,NaN,NaN,-7.44774,0.3175,0.347,0.304,0.304,11.8265,15.2997,289.057,292.556,291.55,292.054,292.602
05/07/2021 19:00,0,11.994,90.5,15.55,994.8427,391.6,41.57,394.5,9.47,29.2,158.45161,1.165,,28.6,15.08644,4.24688,6.98204,17.81,17.76,17.61,16.82,15.09,17.98,17.44,36.05,34.57,0.02793,,,05/07/2021 19:00,186.7915,0.150811,292.871,291.405,99570.7,0.00977253,0.0116729,0.00986441,75.1097,520.2,286.882,2.39024,135.572,1.11077,1.3517,368.21,401.723,0,86.73,-37.948,NaN,NaN,-6.78515,0.319,0.347,0.306567,0.306567,11.3127,15.307,289.353,292.231,291.55,291.757,292.242
05/07/2021 19:30,0,12.098,90.4,15.71,994.6065,390.3,40.78,394.2,8.62,28.26,129.13688,0.634,,,,3.3363,6.00093,17.69,17.66,17.53,16.82,15.1,17.9,17.4,36.05,34.57,,,,05/07/2021 19:30,186.8123,0.245906,292.773,291.309,99543.6,0.0159347,0.0116612,0.00985394,75.4621,509.761,286.861,1.39796,110.116,0.412624,1.44027,355.01,400.953,0,86.05,-51.3597,NaN,NaN,-6.42254,0.319,0.347,0.306,0.306,10.4271,15.2475,289.372,291.963,291.55,291.548,291.962
05/07/2021 20:00,0,11.73,88.4,15.57,994.4371,387.6,5.169,391.3,2.081,-0.612,127.79215,1.059,,35.9,13.60166,1.24738,4.74196,17.57,17.56,17.45,16.82,15.12,17.81,17.35,35.99,34.63,0.01547,,,05/07/2021 20:00,186.8332,0.00414146,292.533,291.025,99525.8,0.000268367,0.0120307,0.0101599,79.1812,424.832,287.327,1.22659,137.412,0.227589,0.531467,371.12,399.483,0,90.0133,-27.9153,NaN,NaN,-6.66146,0.319067,0.347,0.305667,0.305667,2.39787,1.4233,289.13,291.74,291.55,291.372,291.733
05/07/2021 20:30,0,11.595,88.5,15.36,994.3167,376.9,2.832,388,1.847,-10.115,178.94882,0.733,,,,-1.38216,2.89564,17.42,17.44,17.37,16.8,15.12,17.75,17.29,35.94,34.4,,,,05/07/2021 20:30,186.854,-0.0635421,292.446,290.986,99514.6,-0.00411753,0.0116524,0.00983838,76.8672,470.911,286.833,1.74936,138.607,0.238931,0.306767,357.173,396.79,0,88.15,-38.8867,NaN,NaN,-7.78198,0.319,0.347,0.305033,0.305033,1.96063,0.665067,288.936,291.486,291.55,291.128,291.476
05/07/2021 21:00,0,11.542,90.6,14.9,994.1159,366.2,-0.602,384.1,0.948,-19.45,135.22646,0.472,,30.2,14.71502,-4.78629,0.8761,17.26,17.32,17.29,16.79,15.13,17.67,17.22,35.88,34.45,-0.00743,,,05/07/2021 21:00,186.8748,0.0218102,291.728,290.233,99495.5,0.0014133,0.0119899,0.0101006,82.7363,335.089,287.232,0.769068,164.261,0.142544,-0.000933333,350.68,393.753,0,92.28,-42.366,NaN,NaN,-9.53005,0.3193,0.347,0.305,0.305,1.40173,-0.00193333,288.481,291.187,291.55,290.821,291.173
05/07/2021 21:30,0,11.438,91.5,14.59,993.8538,366.6,-1.062,382.6,0.841,-17.903,94.85795,0.578,,,,-7.54335,-1.49275,17.09,17.17,17.2,16.77,15.14,17.55,17.16,35.88,34.35,,,,05/07/2021 21:30,186.8956,0.0632931,291.402,289.91,99468.1,0.0041014,0.0119867,0.0100893,84.3309,297.975,287.211,0.411033,2.93628,0.144601,-0.0019,360.713,391.653,0,94.5133,-30.217,NaN,NaN,-10.6849,0.3194,0.346967,0.305,0.305,1.4844,-0.00206667,287.994,290.903,291.467,290.535,290.873
05/07/2021 22:00,0,11.232,91.4,14.31,993.4457,365.5,-0.93,383.7,0.895,-20.025,93.06805,1.339,,37,13.41779,-9.0309,-3.18153,16.93,17.04,17.09,16.73,15.15,17.47,17.09,35.76,34.4,-0.00543,,,05/07/2021 22:00,186.9165,0.0662413,291.576,290.125,99428.2,0.00429244,0.0116382,0.00980556,80.8272,369.623,286.768,2.53869,71.319,0.570731,-0.0016,366.263,391.413,0,94.6267,-24.645,NaN,NaN,-11.2503,0.319767,0.346933,0.305,0.305,1.304,-0.0017,287.711,290.655,291.45,290.289,290.611
05/07/2021 22:30,0.09,11.603,93.1,14.54,993.0333,376.5,-1.939,386.5,1.246,-13.185,112.19152,2.321,,,,-8.44618,-3.69991,16.82,16.93,17,16.7,15.16,17.37,17,35.76,34.52,,,,05/07/2021 22:30,186.9373,0.0235117,291.436,289.991,99387.2,0.00152356,0.0116033,0.00977552,81.2367,358.66,286.715,3.40989,99.0676,1.47526,-0.00156667,374.567,390.917,0,93.1967,-15.7023,NaN,NaN,-11.9742,0.319967,0.346767,0.3051,0.3051,1.33683,-0.003,287.894,290.409,291.354,290.067,290.357
05/07/2021 23:00,0.32,11.554,94.2,14.28,992.6007,380,-2.092,385.6,1.083,-8.775,114.25868,1.746,,28.3,15.15952,-7.74901,-3.27972,16.76,16.86,16.92,16.67,15.17,17.31,16.96,35.82,34.52,0.00443,,,05/07/2021 23:00,186.9581,0.0112162,291.183,289.751,99343.5,0.000726812,0.0115036,0.0096873,81.7035,344.468,286.57,3.10605,101.859,1.35279,-0.0017,381.773,389.747,0,93.67,-7.17287,NaN,NaN,-12.7618,0.3207,0.346733,0.306067,0.306067,1.48157,-0.00206667,287.683,290.153,291.309,289.833,290.109
05/07/2021 23:30,0.99,11.465,94.8,14.05,992.3008,383.5,-1.576,385.1,1.074,-4.25,108.44361,2.146,,,,-7.82749,-3.06381,16.68,16.78,16.85,16.63,15.18,17.23,16.92,36.5,34.91,,,,05/07/2021 23:30,186.979,-0.012261,290.932,289.514,99313.8,-0.000794511,0.0114147,0.00960696,82.2408,329.331,286.438,4.08242,92.5591,1.64585,-0.0005,386.137,388.937,0,94.2133,-2.0351,NaN,NaN,-13.2441,0.323867,0.346733,0.309333,0.309333,1.56413,-0.00183333,287.46,289.932,291.249,289.622,289.881
06/07/2021 00:00,0.44,11.403,95.8,13.79,991.8293,382.8,-1.512,384,1.012,-3.724,106.64655,1.924,,37.2,13.38528,-8.69297,-3.45723,16.56,16.68,16.78,16.59,15.19,17.16,16.87,36.95,35.08,0.00721,,,06/07/2021 00:00,187,0.0478984,290.663,289.259,99266,0.00310381,0.0113145,0.00951829,82.78,314.188,286.29,3.72046,86.7568,1.4577,-0.00186667,384.57,387.69,0,94.7433,-2.6009,NaN,NaN,-13.9886,0.332733,0.346767,0.316567,0.316567,1.123,-0.00243333,287.22,289.727,291.151,289.425,289.669
06/07/2021 00:30,0.03,11.124,95.5,13.44,991.1088,380.8,-1.859,382.2,0.844,-4.103,87.4372,1.819,,,,-8.38504,-2.95915,16.49,16.6,16.7,16.55,15.2,17.1,16.83,36.9,35.2,,,,06/07/2021 00:30,187.0208,-0.067853,290.27,288.906,99195.6,-0.00439687,0.0110113,0.00925707,82.2973,315.799,285.856,3.76086,73.2109,1.59162,-0.00126667,382.77,386.14,0,93.8533,-2.78607,NaN,NaN,-14.1038,0.333733,0.3469,0.3186,0.3186,1.22973,-0.00273333,286.93,289.535,291.08,289.239,289.478
06/07/2021 01:00,0.64,10.975,95.8,13.17,990.6007,379.7,-1.253,381.5,0.847,-3.9,84.03384,2.072,,33.7,13.99707,-8.3798,-2.70843,16.43,16.54,16.64,16.52,15.2,17.02,16.78,37.13,35.43,0.00629,,,06/07/2021 01:00,187.0416,0.00921221,289.899,288.55,99145.1,0.000596952,0.0109074,0.00916258,83.297,291.253,285.693,3.97031,69.8189,1.81514,-0.00183333,381.303,384.973,0,94.5533,-2.9692,NaN,NaN,-15.1394,0.333967,0.347,0.318733,0.318733,1.2794,-0.0025,286.588,289.332,291.007,289.022,289.272
06/07/2021 01:30,1.03,11.016,96.7,13.08,989.9545,379.3,-0.883,381.2,0.791,-3.574,81.21771,2.091,,,,-9.91452,-3.46697,16.31,16.45,16.57,16.48,15.21,16.95,16.74,37.7,36.34,,,,06/07/2021 01:30,187.0624,-0.0176261,289.81,288.459,99082.1,-0.00114217,0.0109273,0.00918232,83.9104,278.927,285.716,5.03516,66.8904,1.91537,-0.00113333,380.707,384.277,0,95.47,-2.82283,NaN,NaN,-16.0118,0.342167,0.347,0.3299,0.3299,1.33583,-0.00163333,286.466,289.128,290.928,288.798,289.072
06/07/2021 02:00,0.44,11.021,97.4,12.97,989.3863,378.9,-0.98,380.9,0.706,-3.686,82.01747,1.792,,33.6,14.01599,-10.22953,-4.36624,16.23,16.37,16.5,16.44,15.22,16.9,16.67,37.7,36.45,0.00586,,,06/07/2021 02:00,187.0833,-0.00639574,289.639,288.286,99024.2,-0.000414444,0.0109461,0.00919808,84.9445,258.111,285.733,4.24294,66.0048,1.62539,-0.00143333,380.37,383.727,0,96.31,-2.80723,NaN,NaN,-15.8513,0.342433,0.347867,0.3311,0.3311,1.15143,-0.0016,286.348,288.946,290.843,288.617,288.898
06/07/2021 02:30,0.99,11.075,98.3,12.9,988.7849,379.2,-0.597,381,0.499,-2.896,75.52245,1.527,,,,-10.12863,-4.42327,16.17,16.3,16.44,16.4,15.22,16.83,16.63,37.92,36.95,,,,06/07/2021 02:30,187.1041,0.00713465,289.456,288.099,98967.3,0.000462325,0.0109972,0.00924056,86.3221,231.677,285.794,3.35454,56.0218,1.35175,-0.00216667,380.287,383.717,0,97.0833,-3.01833,NaN,NaN,-15.403,0.343833,0.350667,0.332733,0.332733,1.0053,-0.00156667,286.269,288.814,290.75,288.499,288.769
06/07/2021 03:00,2.75,11.086,98.4,12.9,988.1877,379.5,-0.417,380.7,0.346,-1.963,66.49161,1.696,,40.7,12.85773,-11.61654,-5.12261,16.02,16.21,16.37,16.37,15.23,16.76,16.59,38.26,38.2,0.00557,,,06/07/2021 03:00,187.1249,0.0270193,289.584,288.217,98904.1,0.00175085,0.0110524,0.00929701,86.1313,236.709,285.876,3.80675,71.4542,1.39325,-0.00193333,380.52,383.643,0,97.68,-2.94357,NaN,NaN,-15.3153,0.347033,0.357533,0.3434,0.3434,0.792,-0.00173333,286.247,288.712,290.645,288.358,288.635
06/07/2021 03:30,3.25,10.847,97.6,12.68,987.7211,377.2,-0.678,379.1,0.711,-3.289,75.51296,3.329,,,,-14.30011,-7.30109,15.81,16.06,16.29,16.34,15.25,16.65,16.49,38.43,38.08,,,,06/07/2021 03:30,187.1458,0.167522,289.678,288.343,98845.7,0.0108554,0.0107836,0.009079,83.3947,285.723,285.508,6.55695,59.9469,2.48696,0.000866667,379.027,381.88,0,97.3833,-2.79083,NaN,NaN,-15.7379,0.348467,0.366667,0.3501,0.3501,0.6813,-0.0014,286.002,288.572,290.496,288.121,288.502
06/07/2021 04:00,3.21,10.635,97.8,12.33,987.2404,375.6,-0.197,376.8,0.809,-2.206,54.08717,2.196,,38.5,13.18047,-17.87593,-10.28046,15.57,15.86,16.17,16.3,15.27,16.55,16.39,38.37,37.92,0.00977,,,06/07/2021 04:00,187.1666,0.0241228,289.285,287.992,98809,0.00156316,0.0104618,0.0087992,82.6495,291.893,285.029,6.14277,40.4441,2.21741,-0.0015,376.61,379.503,0,96.06,-2.7791,NaN,NaN,-17.9939,0.349533,0.367533,0.353867,0.353867,0.8777,-0.00126667,285.611,288.308,290.321,287.685,288.223
06/07/2021 04:30,1,10.678,98.5,12.28,986.993,375.6,1.278,377.2,0.787,-1.109,39.99323,1.662,,,,-17.93468,-11.64679,15.46,15.71,16.04,16.24,15.28,16.46,16.28,38.26,37.63,,,,06/07/2021 04:30,187.1874,0.0251411,289.374,288.074,98791.5,0.00162915,0.0105099,0.00884395,82.6172,293.978,285.103,3.72684,34.9816,1.46027,0.0979667,376.65,379.797,0,96.7167,-2.91563,NaN,NaN,-17.2223,0.3498,0.3656,0.351567,0.351567,0.995167,0.112833,285.595,288.082,290.177,287.45,288.041
06/07/2021 05:00,0.94,10.561,98.4,12.12,986.6365,375.4,5.491,377.1,1.448,2.343,49.81743,1.846,,35.8,13.61881,-15.46561,-10.39739,15.45,15.67,15.94,16.18,15.27,16.39,16.23,38.31,37.58,0.01181,,,06/07/2021 05:00,187.2083,0.0429025,289.055,287.769,98747.3,0.00278008,0.0104133,0.00875679,83.3933,275.39,284.947,4.8296,30.0004,2.05977,0.7187,376.147,379.523,0,96.57,-3.58073,NaN,NaN,-15.4499,0.3492,0.363767,0.348667,0.348667,1.64507,1.20367,285.488,287.977,290.087,287.468,287.933
06/07/2021 05:30,0.06,10.408,98.5,11.87,986.4427,374.2,12.73,376.4,2.643,7.887,38.89818,1.676,,,,-13.77591,-8.94351,15.45,15.64,15.88,16.12,15.27,16.32,16.19,38.2,37.75,,,,06/07/2021 05:30,187.2291,0.0396348,289.023,287.755,98737.6,0.00256833,0.0102784,0.00864319,82.3854,291.832,284.749,3.98508,22.6389,1.61463,1.29297,375.24,379.08,0,96.8,-5.31843,NaN,NaN,-14.8122,0.345733,0.3624,0.344967,0.344967,2.82073,3.6068,285.2,287.888,290.019,287.45,287.85
06/07/2021 06:00,0,10.588,99.2,12.03,986.3997,375.1,30.98,377.9,5.887,22.293,31.49045,1.095,,36.2,13.55065,-11.62201,-7.64078,15.47,15.63,15.83,16.07,15.27,16.29,16.15,38.08,37.07,0.01982,,,06/07/2021 06:00,187.2499,0.0546121,288.697,287.418,98739.8,0.00353887,0.0103871,0.00872459,84.9912,243.301,284.89,2.90423,16.6898,1.00476,1.57637,376.323,380.633,0,97.1433,-8.53137,NaN,NaN,-13.4812,0.342067,0.361233,0.3419,0.3419,6.032,9.62383,285.231,287.857,289.95,287.474,287.785
06/07/2021 06:30,0,10.858,98.8,12.5,986.3311,378.9,85.8,382.3,15.13,67.27,12.23908,1.175,,,,-8.30175,-6.02324,15.52,15.64,15.81,16.03,15.27,16.26,16.13,38.03,37.24,,,,06/07/2021 06:30,187.2707,0.230253,289.201,287.887,98732.5,0.0149204,0.0106343,0.00894865,84.5556,258.059,285.272,2.21942,5.53436,0.927889,1.78913,376.72,384.73,0,97.34,-20.3393,NaN,NaN,-10.2369,0.3397,0.358833,0.339267,0.339267,14.835,26.5867,285.58,288.001,289.863,287.652,287.903
06/07/2021 07:00,0,11.35,99.2,13.15,986.3114,385.2,180.9,388.6,31.37,146.13,359.75926,0.862,,38.9,13.11964,-2.60257,-3.52299,15.62,15.68,15.8,15.98,15.26,16.25,16.12,38.03,37.13,0.08836,,,06/07/2021 07:00,187.2916,0.199135,289.717,288.372,98717.7,0.0129039,0.0108516,0.00914941,83.7748,279.696,285.605,1.75157,348.688,0.579838,1.8347,371.343,391.917,0,97.0033,-48.5073,NaN,NaN,-5.00905,0.3378,0.357,0.329133,0.329133,32.471,59.688,286.05,288.306,289.818,288.045,288.203
06/07/2021 07:30,0,11.486,98.3,13.49,986.3808,386.6,123.5,389,21.54,99.56,336.30656,1.037,,,,2.79232,-0.08767,15.76,15.77,15.82,15.95,15.26,16.26,16.13,37.75,36.73,,,,06/07/2021 07:30,187.3124,0.22107,290.075,288.709,98723,0.0143253,0.0109871,0.00927465,83.099,297.73,285.812,2.20178,312.232,0.907575,1.8958,374.69,393.68,0,95.64,-39.0403,NaN,NaN,1.86142,0.336067,0.357,0.326433,0.326433,22.0273,41.4037,286.539,288.822,289.75,288.641,288.733
06/07/2021 08:00,0,11.477,97.5,13.61,986.3094,384.5,157.8,390.5,26.94,124.86,327.43283,1.634,,39.4,13.04497,6.40582,1.93698,15.87,15.85,15.85,15.93,15.25,16.3,16.16,37.7,36.67,0.08543,,,06/07/2021 08:00,187.3332,0.212394,290.027,288.653,98715.9,0.0137631,0.0110545,0.00933075,83.8947,282.691,285.902,3.96241,318.233,1.40742,1.99186,371.659,396.352,0,94.5034,-52.4593,NaN,NaN,4.85521,0.334586,0.356966,0.324621,0.324621,28.7717,55.8483,286.814,289.196,289.741,289.05,289.141
06/07/2021 08:30,0,11.484,96.9,13.72,986.3386,384.1,213.9,392.1,36.68,169.22,334.11188,2.157,,,,10.31723,3.99642,15.99,15.93,15.88,15.9,15.24,16.34,16.18,37.52,36.45,,,,06/07/2021 09:00,187.3749,0.206831,289.862,288.507,98740.5,0.0134026,0.0109193,0.00920901,83.6076,285.044,285.707,4.84394,299.087,1.98211,1.95337,382.083,391.543,0,94.19,-22.504,NaN,NaN,3.96112,0.337767,0.356233,0.3259,0.3259,13.2333,25.5313,286.682,289.666,289.65,289.449,289.683
06/07/2021 09:00,0.58,11.239,96.9,13.37,986.5167,383.3,84.6,385.8,14.48,67.62,326.5209,2.287,,31.5,14.43427,9.33507,5.42256,16.05,16,15.93,15.89,15.23,16.41,16.22,37.75,36.45,0.0821,,,06/07/2021 09:30,187.3957,0.113701,289.745,288.387,98766.7,0.00736784,0.0109567,0.00923434,84.5088,267.301,285.753,4.3149,309.063,1.94429,1.99083,384.413,393.64,0,94.9933,-42.302,NaN,NaN,1.08724,0.3445,0.356133,0.332667,0.332667,32.5687,65.0807,286.535,289.59,289.667,289.371,289.599
06/07/2021 09:30,0.74,11.176,96,13.43,986.8339,384.8,186.7,388.6,30.6,152.3,326.28023,2.22,,,,8.288,4.34499,16.05,16.01,15.96,15.88,15.23,16.43,16.24,37.63,36.95,,,,06/07/2021 10:00,187.4165,0.537096,290.004,288.634,98785.9,0.0348038,0.0110342,0.00930629,83.8377,283.345,285.873,3.7322,314.154,1.52719,1.71923,384.683,394.057,0,95.3733,-34.7653,NaN,NaN,1.70899,0.347033,0.3575,0.3364,0.3364,34.609,59.3447,286.58,289.685,289.75,289.509,289.75
06/07/2021 10:00,0.27,11.243,96.1,13.51,986.977,385.1,186.2,388.6,31.78,150.92,328.37623,1.912,,35.4,13.68817,8.94124,5.02285,16.09,16.05,15.98,15.88,15.22,16.48,16.25,37.92,37.02,0.10745,,,06/07/2021 10:30,187.4374,0.486987,290.867,289.483,98809.5,0.0315567,0.011082,0.00937219,79.9877,370.405,285.984,5.66505,301.716,2.00562,1.90947,359.073,405.343,0,90.1933,-109.8,NaN,NaN,5.61234,0.342867,0.3585,0.332733,0.332733,68.8183,131.55,287.619,290.023,289.75,289.859,290.007
06/07/2021 10:30,0,11.93,94.1,14.82,987.2319,394.5,385.4,399.7,64.67,315.53,317.18492,2.233,,,,14.4535,6.15414,16.2,16.1,16.01,15.88,15.22,16.5,16.28,37.86,37.07,,,,06/07/2021 11:00,187.4582,0.824283,291.004,289.642,98844.9,0.0534135,0.0109013,0.00922032,77.9351,412.546,285.742,6.38537,306.973,2.47718,1.9924,360.94,412.32,0,86.1533,-131.537,NaN,NaN,12.9752,0.3385,0.358367,0.327867,0.327867,80.4193,160.043,288.203,290.873,289.75,290.78,290.846
06/07/2021 11:00,0,11.684,90,15.21,987.6191,391.7,461.9,403.7,78.87,371.03,319.73998,3.1,,33.4,14.05409,28.1977,11.90922,16.53,16.29,16.08,15.89,15.22,16.59,16.35,37.98,36.84,0.24207,,,06/07/2021 11:30,187.479,0.742622,290.934,289.586,98885.4,0.0481219,0.0107909,0.00912088,77.4021,421.03,285.584,6.17705,306.938,2.28091,1.92847,365.44,407.387,0,86.2633,-92.4783,NaN,NaN,14.1728,0.334733,0.358,0.3234,0.3234,55.786,105.543,287.951,291.438,289.75,291.394,291.513
06/07/2021 11:30,0,11.189,88.8,14.72,988.0614,381.2,301.6,397.5,53.16,232.14,318.84553,2.852,,,,30.75743,17.14838,16.77,16.5,16.19,15.9,15.2,16.73,16.41,37.98,36.95,,,,06/07/2021 12:00,187.4999,1.25322,291.16,289.786,98920.1,0.0812088,0.0109932,0.00929606,77.9117,416.798,285.877,7.41271,292.622,2.29157,1.79803,365.4,414.553,0,86.6333,-131.759,NaN,NaN,12.2963,0.333433,0.357467,0.3217,0.3217,105.581,187.683,288.267,291.611,289.844,291.496,291.673
06/07/2021 12:00,0,11.465,88.1,15.25,988.3423,376.8,522.3,404.7,92.3,402.1,309.81345,2.926,,38.7,13.14993,29.05898,16.85627,16.84,16.59,16.27,15.89,15.18,16.85,16.5,37.86,36.5,0.22069,,,06/07/2021 12:30,187.5207,1.26143,291.842,290.498,98964.4,0.0817406,0.0107013,0.00906612,72.6727,539.473,285.505,7.50028,268.896,3.14272,1.81673,357.5,421.013,0,81.149,-141.9,NaN,NaN,19.8752,0.331367,0.357,0.319333,0.319333,98.8953,176.766,289.061,292.619,289.893,292.649,292.637
06/07/2021 12:30,0,11.046,81.3,15.96,988.8599,373.4,449.1,407.4,77.34,337.76,289.79006,3.63,,,,45.48212,23.0817,17.26,16.84,16.4,15.93,15.18,16.99,16.59,37.7,36.56,,,,06/07/2021 13:00,187.5415,0.399148,291.51,290.186,99025.8,0.0258648,0.0105808,0.00894822,73.2114,518.478,285.316,6.50493,258.956,2.92023,1.72983,374.337,404.533,0,82.993,-57.6903,NaN,NaN,10.4244,0.3295,0.357,0.317233,0.317233,38.6247,65.497,288.377,292.599,289.977,292.438,292.74
06/07/2021 13:00,0,10.853,85.5,14.84,989.4085,383.9,185.8,394.5,35.58,139.62,281.8686,2.91,,32.2,14.29023,33.39719,25.05438,17.39,17.04,16.55,15.95,15.16,17.14,16.72,37.63,36.27,0.16951,,,06/07/2021 13:30,187.5624,0.764124,291.989,290.688,99065,0.0495152,0.0103681,0.00877911,69.6162,607.046,285.034,10.5566,260.485,3.79226,1.71553,369.297,406.86,0,79.4387,-81.459,NaN,NaN,3.4974,0.328833,0.3565,0.315933,0.315933,61.861,105.047,288.902,292.08,290.083,291.808,292.18
06/07/2021 13:30,0,10.941,82.5,15.56,989.8384,377,268.3,397.9,52.36,195.04,282.57183,4.086,,,,24.7092,19.18123,17.33,17.05,16.65,16,15.16,17.2,16.76,37.41,35.99,,,,06/07/2021 14:00,187.5832,0.975803,292.372,291.134,99108.4,0.063232,0.00984152,0.00834018,64.345,732.698,284.27,11.3426,249.731,4.80433,1.68757,363.06,408.393,0,73.2007,-102.717,NaN,NaN,1.65396,0.3278,0.356033,0.314433,0.314433,83.065,139.813,289.476,291.853,290.19,291.597,291.907
06/07/2021 14:00,0,10.238,73.78,16.31,990.2305,371.8,397.4,403.1,74.46,291.64,265.3441,4.902,,32.7,14.19023,23.42595,17.62554,17.37,17.1,16.71,16.05,15.16,17.23,16.81,37.35,36.11,0.18966,,,06/07/2021 14:30,187.604,1.33411,292.784,291.57,99151.5,0.0864506,0.00962617,0.00816549,61.3285,816.749,283.959,13.2491,257.458,5.84391,1.6181,338.417,416.253,0,69.0383,-171.16,NaN,NaN,3.80289,0.326533,0.354333,0.312733,0.312733,156.413,249.183,290.121,292.018,290.272,291.702,291.964
06/07/2021 14:30,0,9.981,67.33,17.41,990.6903,357.4,777.3,417,142.8,574.9,266.88391,5.893,,,,31.88186,21.08527,17.63,17.23,16.78,16.1,15.16,17.29,16.87,37.3,36.16,,,,06/07/2021 15:00,187.6249,1.62742,292.806,291.566,99197.8,0.105457,0.00983684,0.00834105,62.6874,787.829,284.285,11.0747,258.54,4.47,1.61473,332.947,416.973,0,70.4543,-153.877,NaN,NaN,8.45346,0.3249,0.351967,0.310633,0.310633,119.158,188.523,290.133,292.613,290.35,292.239,292.429
06/07/2021 15:00,0,9.839,67.98,17.01,991.1785,351,504.5,410.9,91.8,352.8,273.58789,5.471,,34,13.94083,36.64765,30.94757,18.07,17.53,16.92,16.15,15.15,17.4,17.02,37.18,36.22,0.3497,,,06/07/2021 15:30,187.6457,0.510938,292.838,291.676,99233.4,0.0331088,0.00921309,0.0078098,58.3285,885.989,283.307,11.5814,258.067,4.59749,1.69393,350.203,411.273,0,66.4353,-119.85,NaN,NaN,6.56395,0.324,0.3514,0.309333,0.309333,84.536,142.783,290.099,292.67,290.417,292.216,292.52
06/07/2021 15:30,0,9.441,65,17.07,991.5699,362.6,408.6,409.2,75.42,286.58,270.12975,4.597,,,,31.51465,30.32157,18.16,17.7,17.07,16.19,15.14,17.48,17.13,37.24,35.71,,,,06/07/2021 16:00,187.6665,1.18322,293.295,292.121,99255.2,0.0766725,0.00928066,0.00787769,57.2304,935.01,283.439,8.88892,258.322,3.84876,1.60803,338.127,412.483,0,65.4713,-129.813,NaN,NaN,2.87232,0.323,0.351,0.308267,0.308267,93.1957,148.153,290.464,292.375,290.47,291.906,292.282
06/07/2021 16:00,0,9.518,63.79,17.52,991.7408,352.2,416.1,411.2,77.88,279.22,273.82198,4.037,,34.9,13.7766,28.75148,26.87815,18.17,17.76,17.19,16.25,15.13,17.55,17.2,37.24,35.76,0.25252,,,06/07/2021 16:30,187.6873,2.17138,293.979,292.866,99280.5,0.140705,0.0087642,0.00745446,51.7289,1105.35,282.623,10.0856,252.312,4.51001,1.41383,315.793,421.693,0,58.191,-172.683,NaN,NaN,5.66824,0.322067,0.350833,0.307133,0.307133,164.423,231.003,291.59,292.633,290.55,292.117,292.42
06/07/2021 16:30,0,9.001,55.74,18.85,991.981,338.8,622,421.9,122.6,416.3,267.34475,4.5,,,,25.89846,25.96756,18.23,17.82,17.27,16.31,15.13,17.6,17.26,37.02,35.82,,,,06/07/2021 17:00,187.7082,1.99072,293.958,292.849,99290.5,0.128999,0.00872983,0.00742391,51.577,1107.67,282.564,10.6397,251.694,4.38283,1.44567,308.06,414.13,0,58.1637,-145.403,NaN,NaN,7.38238,0.321067,0.3501,0.306033,0.306033,104.746,143.575,291.525,293.085,290.625,292.338,292.727
