,Crop.Group,Variety,Field.Defined.Name,Application.Area.ha,Product.Name,Status,Actual.Issued.Date,Quantity,Units,Rate.per.Application.Area.ha
592,Barley Winter,Cassia,A64 Field.0412,16.09,Spray,Completed,2014-07-11,16.09,ha,1
593,Barley Winter,Cassia,A64 Field.0412,16.09,Spryte Aqua,Completed,2014-07-11,8.045,L,0.5
570,Barley Winter,Cassia,A64 Field.0412,16.09,Barley-Feed,Completed,2014-07-21,127.989,t,7.95
573,Barley Winter,Cassia,A64 Field.0412,16.09,Combine,Completed,2014-07-21,16.09,ha,1
1788,Rape Winter,Hear,A64 Field.0412,16.09,Pig Fym,Completed,2014-07-27,321.8,t,20
1800,Rape Winter,Hear,A64 Field.0412,16.09,Spread Manure,Completed,2014-07-27,16.09,ha,1
1802,Rape Winter,Hear,A64 Field.0412,16.09,Sumo,Completed,2014-07-29,16.09,ha,1
1770,Rape Winter,Hear,A64 Field.0412,16.09,Azural,Completed,2014-08-17,40.225,L,2.5
1792,Rape Winter,Hear,A64 Field.0412,16.09,Spray,Completed,2014-08-17,16.09,ha,1
1774,Rape Winter,Hear,A64 Field.0412,16.09,Combi Drill,Completed,2014-08-20,16.09,ha,1
1782,Rape Winter,Hear,A64 Field.0412,16.09,HEAR OSR,Completed,2014-08-20,5.886,ha,0.37
1773,Rape Winter,Hear,A64 Field.0412,16.09,Centium 360 CS,Completed,2014-08-23,3.679,L,0.23
1783,Rape Winter,Hear,A64 Field.0412,16.09,Naspar TDI,Completed,2014-08-23,27.589,L,1.71
1793,Rape Winter,Hear,A64 Field.0412,16.09,Spray,Completed,2014-08-23,16.09,ha,1
1767,Rape Winter,Hear,A64 Field.0412,16.09,34.5%n,Completed,2014-08-24,643.6,kg,40
1777,Rape Winter,Hear,A64 Field.0412,16.09,Fert Spread,Completed,2014-08-24,16.09,ha,1
1791,Rape Winter,Hear,A64 Field.0412,16.09,Slug Pelleting,Completed,2014-08-30,56.315,ha,3.5
1785,Rape Winter,Hear,A64 Field.0412,16.09,Permasect C,Completed,2014-09-02,4.023,L,0.25
1794,Rape Winter,Hear,A64 Field.0412,16.09,Spray,Completed,2014-09-02,16.09,ha,1
1781,Rape Winter,Hear,A64 Field.0412,16.09,Fusilade Max,Completed,2014-09-11,16.553,L,1.03
1786,Rape Winter,Hear,A64 Field.0412,16.09,Permasect C,Completed,2014-09-11,4.023,L,0.25
1795,Rape Winter,Hear,A64 Field.0412,16.09,Spray,Completed,2014-09-11,16.09,ha,1
1771,Rape Winter,Hear,A64 Field.0412,32.18,Boron 15%,Completed,2014-10-30,29.601,L,0.92
1787,Rape Winter,Hear,A64 Field.0412,32.18,Permasect C,Completed,2014-10-30,8.045,L,0.25
1790,Rape Winter,Hear,A64 Field.0412,32.18,Prosaro,Completed,2014-10-30,32.18,L,1
1796,Rape Winter,Hear,A64 Field.0412,32.18,Spray,Completed,2014-10-30,32.18,ha,1
1778,Rape Winter,Hear,A64 Field.0412,16.09,Fert Spread,Completed,2015-03-10,16.09,ha,1
1801,Rape Winter,Hear,A64 Field.0412,16.09,Sulphur +,Completed,2015-03-10,2252.6,kg,140
